Date,Open,High,Low,Close,AdjClose,Volume
2008-11-03,38.500000,40.169998,38.270000,39.029999,30.900755,4142800
2008-11-04,40.590000,42.799999,40.459999,42.540001,33.679695,5699000
2008-11-05,41.970001,42.500000,39.439999,39.529999,31.296604,5080000
2008-11-06,39.029999,39.209999,35.200001,35.810001,28.351421,5882500
2008-11-07,36.869999,37.860001,35.509998,37.209999,29.459826,4955900
2008-11-10,39.000000,39.439999,36.029999,36.869999,29.190643,4667800
2008-11-11,35.730000,35.919998,33.549999,35.119999,27.805132,5385400
2008-11-12,34.369999,34.430000,32.310001,32.730000,25.912930,5575900
2008-11-13,33.000000,35.820000,30.620001,35.779999,28.327671,8756400
2008-11-14,34.970001,36.000000,33.639999,33.790001,26.752157,6042400
2008-11-17,32.930000,34.169998,32.400002,32.740002,25.920851,4023800
2008-11-18,32.590000,34.259998,32.500000,33.720001,26.696733,5184600
2008-11-19,33.160000,34.000000,31.020000,31.080000,24.606600,4880000
2008-11-20,30.820000,31.820000,28.580000,28.770000,22.777731,8376300
2008-11-21,29.860001,31.299999,28.570000,30.969999,24.519508,9069400
2008-11-24,31.879999,34.049999,31.200001,33.180000,26.269213,6230000
2008-11-25,34.450001,34.919998,31.500000,33.099998,26.205860,6478200
2008-11-26,30.090000,36.000000,28.870001,35.759998,28.311832,15955300
2008-11-28,35.549999,36.619999,34.189999,34.810001,27.559706,3615000
2008-12-01,33.799999,33.980000,30.139999,30.400000,24.068235,7578500
2008-12-02,31.590000,32.470001,30.590000,31.840000,25.208300,5574800
2008-12-03,30.440001,34.279999,30.440001,33.750000,26.720482,6689500
2008-12-04,33.099998,33.560001,30.430000,30.980000,24.527420,5473400
2008-12-05,30.200001,32.049999,29.100000,31.990000,25.327065,6615800
2008-12-08,33.480000,37.330002,33.299999,37.009998,29.301479,9653700
2008-12-09,36.060001,39.630001,35.349998,37.970001,30.061527,9322300
2008-12-10,38.470001,39.200001,36.500000,38.750000,30.679068,6744500
2008-12-11,38.389999,38.779999,35.849998,36.150002,28.620602,5014200
2008-12-12,35.000000,37.200001,34.389999,36.860001,29.182726,4600100
2008-12-15,37.730000,37.799999,35.930000,36.360001,28.786875,3682300
2008-12-16,37.099998,38.480000,36.150002,38.230000,30.267382,5558700
2008-12-17,38.000000,41.529999,37.799999,40.380001,31.969570,6785600
2008-12-18,40.730000,40.980000,38.119999,38.669998,30.615740,4221000
2008-12-19,39.090000,40.009998,38.459999,39.380001,31.177862,4509400
