Date,Open,High,Low,Close,Adj Close,Volume
2008-11-03,58.410000,58.930000,56.590000,57.029999,41.394936,7761600
2008-11-04,57.770000,58.240002,56.389999,57.779999,41.939316,10601300
2008-11-05,57.520000,58.060001,55.750000,56.000000,40.647308,8465100
2008-11-06,55.500000,56.849998,53.439999,54.169998,39.319004,11095900
2008-11-07,53.930000,55.849998,53.930000,55.470001,40.262623,8600900
2008-11-10,57.150002,58.099998,55.900002,56.480000,40.995720,8925000
2008-11-11,56.389999,57.009998,55.619999,56.290001,40.857807,9076000
2008-11-12,55.410000,56.250000,53.750000,54.020000,39.210144,10940200
2008-11-13,54.150002,56.299999,52.000000,56.250000,40.828770,15680700
2008-11-14,55.330002,58.299999,54.630001,56.130001,40.741676,12851700
2008-11-17,55.900002,57.110001,55.500000,55.610001,40.364235,11272300
2008-11-18,55.020000,57.230000,54.799999,56.509998,41.017490,12905200
2008-11-19,56.250000,57.939999,55.259998,55.439999,40.240845,16144600
2008-11-20,54.730000,56.299999,52.580002,52.910000,38.404453,15883200
2008-11-21,53.680000,55.209999,51.150002,55.150002,40.030354,20692500
2008-11-24,55.540001,56.500000,55.000000,55.509998,40.291656,13472900
2008-11-25,56.500000,57.110001,54.830002,56.810001,41.235249,14759300
2008-11-26,55.660000,58.049999,55.299999,57.900002,42.399574,9377800
2008-11-28,57.630001,58.980000,57.060001,58.750000,43.022030,3916400
2008-12-01,58.070000,58.740002,55.990002,56.169998,41.132717,11077100
2008-12-02,56.869999,57.750000,55.439999,57.049999,41.777142,10215700
2008-12-03,56.759998,59.830002,56.500000,59.549999,43.607872,13454300
2008-12-04,59.240002,62.080002,58.770000,60.840000,44.552521,16996200
2008-12-05,60.099998,62.860001,58.549999,62.720001,45.929226,17843400
2008-12-08,63.349998,63.990002,60.400002,60.919998,44.611107,16959100
2008-12-09,60.619999,60.970001,59.029999,59.680000,43.703056,13459500
2008-12-10,60.220001,61.930000,59.759998,61.660000,45.152996,11410900
2008-12-11,61.099998,62.450001,60.619999,60.869999,44.574482,11650300
2008-12-12,59.619999,61.180000,59.520000,60.590000,44.369442,9827700
2008-12-15,60.689999,61.230000,60.000000,60.689999,44.442669,7964700
2008-12-16,61.139999,63.000000,60.910000,62.919998,46.075691,13487700
2008-12-17,62.610001,63.590000,62.180000,62.630001,45.863316,10869400
2008-12-18,63.020000,63.020000,60.900002,61.290001,44.882057,11393600
2008-12-19,61.779999,62.169998,60.160000,60.320000,44.171726,15966600
2008-12-22,60.320000,61.400002,60.070000,61.400002,44.962605,9064900
2008-12-23,61.580002,62.180000,60.509998,60.650002,44.413387,7178800
2008-12-24,61.230000,61.660000,60.750000,61.279999,44.874737,2574800
2008-12-26,61.500000,61.570000,60.830002,61.060001,44.713619,2410100
2008-12-29,60.990002,61.369999,59.790001,60.380001,44.215660,5785900
2008-12-30,60.869999,61.750000,60.400002,61.740002,45.211597,5801000
2008-12-31,61.639999,62.389999,61.320000,62.189999,45.541111,6230500
2009-01-02,62.380001,64.129997,62.200001,63.750000,46.683491,8652700
2009-01-05,63.259998,63.840000,62.889999,63.560001,46.544365,7692900
2009-01-06,63.990002,64.459999,61.830002,62.139999,45.504509,10855700
2009-01-07,61.930000,62.570000,60.840000,61.240002,44.845444,7910400
2009-01-08,60.830002,60.830002,59.700001,60.520000,44.318184,9382300
2009-01-09,60.709999,60.950001,59.849998,60.070000,43.988663,7150700
2009-01-12,60.099998,61.230000,59.750000,60.160000,44.054569,8682900
2009-01-13,60.310001,60.799999,58.820000,59.320000,43.439426,9082600
2009-01-14,58.509998,58.619999,56.410000,57.330002,41.982185,15340200
2009-01-15,57.200001,58.590000,56.549999,57.980000,42.458172,12166300
2009-01-16,58.740002,59.980000,58.540001,59.669998,43.695755,12445800
2009-01-20,59.590000,59.799999,56.910000,57.070000,41.791801,11930300
2009-01-21,57.980000,58.939999,57.160000,58.700001,42.985435,10261400
2009-01-22,58.070000,59.470001,57.689999,58.720001,43.000080,10969400
2009-01-23,57.240002,58.720001,56.750000,58.020000,42.487457,10266100
2009-01-26,57.230000,58.669998,56.450001,58.400002,42.765724,14106700
2009-01-27,58.799999,59.220001,58.299999,58.520000,42.853603,9992800
2009-01-28,59.700001,59.700001,58.310001,59.200001,43.351559,11110700
2009-01-29,58.779999,59.060001,58.020000,58.139999,42.575336,9559400
2009-01-30,58.500000,58.730000,57.369999,58.020000,42.487457,9660800
2009-02-02,57.619999,58.439999,57.450001,57.900002,42.399574,7652100
2009-02-03,58.290001,59.150002,57.189999,58.880001,43.117233,8104300
2009-02-04,59.169998,59.770000,57.500000,57.860001,42.370300,9266600
2009-02-05,57.500000,58.580002,57.070000,58.360001,42.736443,11066500
2009-02-06,58.119999,59.330002,58.119999,58.459999,42.809669,10788700
2009-02-09,59.029999,59.430000,58.049999,59.020000,43.219753,12359600
2009-02-10,59.000000,59.020000,56.880001,57.279999,41.945568,13322500
2009-02-11,57.490002,57.849998,56.630001,57.080002,41.799114,9579700
2009-02-12,56.790001,57.049999,55.630001,56.959999,41.711246,12798000
2009-02-13,57.060001,57.590000,56.689999,56.810001,41.601395,6976700
2009-02-17,55.900002,56.410000,55.259998,55.680000,40.773907,9744100
2009-02-18,56.000000,56.560001,55.549999,56.410000,41.308491,9489500
2009-02-19,55.919998,57.110001,55.310001,55.310001,40.502956,9524500
2009-02-20,54.880001,55.230000,54.049999,54.570000,39.961067,13541100
2009-02-23,54.750000,55.389999,53.689999,53.869999,39.448463,10856700
2009-02-24,54.220001,54.939999,53.919998,54.759998,40.100204,10903500
2009-02-25,54.400002,55.150002,53.919998,54.290001,39.756023,11531100
2009-02-26,54.520000,54.689999,52.060001,52.200001,38.580856,10170800
2009-02-27,51.570000,52.919998,51.500000,52.250000,38.617821,13381500
2009-03-02,51.799999,52.630001,51.279999,51.849998,38.322170,13245200
2009-03-03,52.139999,53.570000,52.139999,52.430000,38.750854,14878300
2009-03-04,53.099998,53.700001,52.290001,53.150002,39.283001,11618400
2009-03-05,52.360001,52.500000,50.439999,50.860001,37.590473,15550300
2009-03-06,51.240002,52.189999,50.900002,52.119999,38.521736,18185800
2009-03-09,51.689999,53.459999,51.310001,52.320000,38.669548,17924500
2009-03-10,52.830002,53.500000,52.070000,52.599998,38.876495,17334300
2009-03-11,52.509998,52.939999,50.689999,51.029999,37.716110,16622700
2009-03-12,51.389999,52.430000,50.509998,52.169998,38.558689,15302200
2009-03-13,52.669998,52.970001,51.869999,52.380001,38.713898,11354900
2009-03-16,52.650002,52.930000,51.549999,51.689999,38.203926,9883400
2009-03-17,51.700001,53.700001,51.360001,53.639999,39.645153,13657500
2009-03-18,53.439999,55.549999,53.419998,55.419998,40.960747,12896800
2009-03-19,55.580002,55.840000,54.299999,54.709999,40.435989,10356000
2009-03-20,54.480000,55.230000,52.939999,53.200001,39.319965,13789400
2009-03-23,53.970001,55.169998,53.099998,55.160000,40.768589,10846700
2009-03-24,55.000000,55.000000,53.380001,53.560001,39.586037,9836100
2009-03-25,54.060001,55.040001,53.250000,55.009998,40.657726,10880900
2009-03-26,55.490002,56.090000,54.779999,56.060001,41.433762,11095700
2009-03-27,55.459999,55.900002,54.840000,55.009998,40.657726,6636500
2009-03-30,54.000000,54.169998,53.029999,53.919998,39.852116,8702800
2009-03-31,54.299999,55.349998,54.270000,54.570000,40.332527,9044500
2009-04-01,54.299999,55.330002,53.869999,55.240002,40.827717,8279200
2009-04-02,55.939999,57.060001,55.630001,56.349998,41.648106,8797600
2009-04-03,56.200001,56.639999,55.560001,56.639999,41.862453,7175700
2009-04-06,56.470001,56.610001,55.599998,55.939999,41.345078,6494800
2009-04-07,55.639999,55.770000,54.599998,55.400002,40.945976,7128900
2009-04-08,55.459999,55.830002,55.049999,55.560001,41.064232,5825800
2009-04-09,56.290001,57.270000,56.160000,56.669998,41.884632,7291800
2009-04-13,56.340000,56.660000,55.900002,56.110001,41.470737,5506400
2009-04-14,55.799999,55.900002,54.520000,54.820000,40.517284,8601200
2009-04-15,54.049999,54.180000,53.029999,53.950001,39.874287,12180300
2009-04-16,54.150002,54.849998,53.799999,54.700001,40.428600,8563500
2009-04-17,55.090000,56.410000,54.799999,56.090000,41.455948,11687400
2009-04-20,55.509998,55.790001,55.139999,55.330002,40.894249,7181800
2009-04-21,55.549999,56.150002,54.950001,55.630001,41.115952,8925900
2009-04-22,55.779999,56.509998,54.200001,54.250000,40.096004,12701000
2009-04-23,54.750000,55.500000,54.009998,55.299999,40.872044,9877400
2009-04-24,55.169998,55.450001,54.049999,54.310001,40.140358,9941100
2009-04-27,53.900002,54.889999,53.770000,54.490002,40.273392,8146900
2009-04-28,54.049999,55.330002,54.000000,54.529999,40.302944,7438000
2009-04-29,55.090000,55.180000,54.200001,54.410000,40.214256,8888000
2009-04-30,54.709999,55.240002,53.099998,53.290001,39.386482,11167400
2009-05-01,53.209999,53.209999,51.759998,52.400002,38.728680,11163900
2009-05-04,52.889999,53.970001,52.500000,52.770000,39.002144,12988600
2009-05-05,53.000000,53.650002,52.970001,53.160000,39.290398,12381900
2009-05-06,53.549999,54.599998,53.389999,53.689999,39.682110,12329300
2009-05-07,54.020000,54.369999,52.939999,53.389999,39.460381,11227100
2009-05-08,55.099998,55.450001,54.509998,54.919998,40.591198,13643700
2009-05-11,54.830002,54.830002,54.040001,54.400002,40.206867,9664600
2009-05-12,54.740002,54.810001,53.250000,53.970001,39.889061,8466800
2009-05-13,53.520000,53.919998,53.139999,53.490002,39.534302,8666900
2009-05-14,53.360001,54.119999,53.240002,53.570000,39.593430,8224700
2009-05-15,53.470001,54.540001,53.040001,53.459999,39.512131,8267800
2009-05-18,53.509998,54.270000,53.040001,54.200001,40.059048,8250700
2009-05-19,54.340000,54.459999,53.720001,53.869999,39.815151,6328800
2009-05-20,55.180000,57.000000,55.020000,56.250000,41.574203,15246900
2009-05-21,55.680000,56.250000,55.220001,55.689999,41.160301,10264600
2009-05-22,55.919998,57.689999,55.689999,57.080002,42.187653,10726600
2009-05-26,56.970001,58.919998,56.779999,58.840000,43.488464,12256200
2009-05-27,58.680000,58.950001,57.770000,57.820000,42.734581,10434900
2009-05-28,57.889999,58.599998,57.400002,58.130001,42.963703,8402400
2009-05-29,58.279999,59.029999,57.689999,58.990002,43.599327,8060100
2009-06-01,59.180000,59.990002,58.919998,59.849998,44.234947,7746100
2009-06-02,59.570000,60.770000,59.480000,60.380001,44.626663,9332000
2009-06-03,59.849998,61.009998,59.750000,60.990002,45.077526,10424500
